Country,DateRep,ConfirmedCases,Deaths,Recovered,Continent,Code
Costa Rica,2020-05-10,792,7,501,Americas,CRI
Côte d’Ivoire,2020-05-10,1700,21,794,Africa,CIV
Croatia,2020-05-10,2187,90,1764,Europe,HRV
Cuba,2020-05-10,1766,77,1193,Americas,CUB
Cyprus,2020-05-10,898,16,401,Asia,CYP
Czechia,2020-05-10,8123,280,4474,Europe,CZE
Denmark,2020-05-10,10627,529,8415,Europe,DNK
Diamond Princess,2020-05-10,712,13,651,Outro,NA
Djibouti,2020-05-10,1210,3,847,Africa,DJI
Dominica,2020-05-10,16,0,15,Americas,DMA
Dominican Republic,2020-05-10,10347,388,2763,Americas,DOM
Ecuador,2020-05-10,29559,2127,3433,Americas,ECU
Egypt,2020-05-10,9400,525,2075,Africa,EGY
El Salvador,2020-05-10,889,17,293,Americas,SLV
Equatorial Guinea,2020-05-10,439,4,13,Africa,GNQ
Eritrea,2020-05-10,39,0,37,Africa,ERI
Estonia,2020-05-10,1739,60,750,Europe,EST
Eswatini,2020-05-10,172,2,27,Africa,SWZ
Ethiopia,2020-05-10,239,5,99,Africa,ETH
Fiji,2020-05-10,18,0,14,Oceania,FJI
Finland,2020-05-10,5962,267,4000,Europe,FIN
France,2020-05-10,177094,26383,56327,Europe,FRA
Gabon,2020-05-10,661,8,110,Africa,GAB
Gambia,2020-05-10,20,1,9,Africa,GMB
Georgia,2020-05-10,635,10,309,Asia,GEO
Germany,2020-05-10,171879,7569,144400,Europe,DEU
Ghana,2020-05-10,4263,22,378,Africa,GHA
Greece,2020-05-10,2716,151,1374,Europe,GRC
Grenada,2020-05-10,21,0,13,Americas,GRD
Guatemala,2020-05-10,1052,26,110,Americas,GTM
Guinea,2020-05-10,2146,11,714,Africa,GIN
Guinea-Bissau,2020-05-10,726,3,26,Africa,GNB
Guyana,2020-05-10,104,10,35,Americas,GUY
Haiti,2020-05-10,182,15,17,Americas,HTI
Vatican City,2020-05-10,12,0,2,Europe,VAT
Honduras,2020-05-10,1972,108,203,Americas,HND
Hungary,2020-05-10,3263,413,933,Europe,HUN
Iceland,2020-05-10,1801,10,1773,Europe,ISL
India,2020-05-10,67161,2212,20969,Asia,IND
Indonesia,2020-05-10,14032,973,2698,Asia,IDN
Iran,2020-05-10,107603,6640,86143,Asia,IRN
Iraq,2020-05-10,2767,109,1734,Asia,IRQ
Ireland,2020-05-10,22996,1458,17110,Europe,IRL
Israel,2020-05-10,16477,252,11430,Asia,ISR
Italy,2020-05-10,219070,30560,105186,Europe,ITA
Jamaica,2020-05-10,502,9,90,Americas,JAM
Japan,2020-05-10,15777,624,8127,Asia,JPN
Jordan,2020-05-10,540,9,389,Asia,JOR
Kazakhstan,2020-05-10,5090,31,1941,Asia,KAZ
Kenya,2020-05-10,672,32,239,Africa,KEN
South Korea,2020-05-10,10909,256,9632,Asia,KOR
Kosovo,2020-05-10,870,28,653,Outro,NA
Kuwait,2020-05-10,8688,58,2729,Asia,KWT
Kyrgyzstan,2020-05-10,1002,12,675,Asia,KGZ
Laos,2020-05-10,19,0,13,Asia,LAO
Latvia,2020-05-10,939,18,464,Europe,LVA
Lebanon,2020-05-10,845,26,234,Asia,LBN
Liberia,2020-05-10,199,20,79,Africa,LBR
Libya,2020-05-10,64,3,24,Africa,LBY
Liechtenstein,2020-05-10,82,1,55,Europe,LIE
Lithuania,2020-05-10,1479,50,828,Europe,LTU
Luxembourg,2020-05-10,3886,101,3586,Europe,LUX
Madagascar,2020-05-10,193,0,101,Africa,MDG
Malawi,2020-05-10,56,3,14,Africa,MWI
Malaysia,2020-05-10,6656,108,5025,Asia,MYS
Maldives,2020-05-10,835,3,29,Asia,MDV
Mali,2020-05-10,704,38,351,Africa,MLI
Malta,2020-05-10,496,5,433,Europe,MLT
Mauritania,2020-05-10,8,1,6,Africa,MRT
Mauritius,2020-05-10,332,10,320,Africa,MUS
Mexico,2020-05-10,35022,3465,21824,Americas,MEX
Moldova,2020-05-10,4927,169,1958,Europe,MDA
Monaco,2020-05-10,96,4,82,Europe,MCO
Mongolia,2020-05-10,42,0,14,Asia,MNG
Montenegro,2020-05-10,324,9,290,Europe,MNE
Morocco,2020-05-10,6063,188,2554,Africa,MAR
Mozambique,2020-05-10,91,0,34,Africa,MOZ
MS Zaandam,2020-05-10,9,2,0,Outro,NA
Namibia,2020-05-10,16,0,11,Africa,NAM
Nepal,2020-05-10,110,0,31,Asia,NPL
Netherlands,2020-05-10,42826,5459,149,Europe,NLD
New Zealand,2020-05-10,1497,21,1386,Oceania,NZL
Nicaragua,2020-05-10,16,5,7,Americas,NIC
Niger,2020-05-10,821,46,624,Africa,NER
Nigeria,2020-05-10,4399,143,778,Africa,NGA
North Macedonia,2020-05-10,1642,91,1136,Europe,MKD
Norway,2020-05-10,8105,219,32,Europe,NOR
Oman,2020-05-10,3399,17,1117,Asia,OMN
Pakistan,2020-05-10,30334,659,8063,Asia,PAK
Panama,2020-05-10,8448,244,4687,Americas,PAN
Papua New Guinea,2020-05-10,8,0,8,Oceania,PNG
Paraguay,2020-05-10,713,10,165,Americas,PRY
Peru,2020-05-10,67307,1889,21349,Americas,PER
Philippines,2020-05-10,10794,719,1924,Asia,PHL
Poland,2020-05-10,15996,800,5698,Europe,POL
Portugal,2020-05-10,27581,1135,2549,Europe,PRT
Qatar,2020-05-10,22520,14,2753,Asia,QAT
Romania,2020-05-10,15362,961,7051,Europe,ROU
Russia,2020-05-10,209688,1915,34306,Europe,RUS
Rwanda,2020-05-10,284,0,140,Africa,RWA
St. Kitts & Nevis,2020-05-10,15,0,14,Americas,KNA
St. Lucia,2020-05-10,18,0,17,Americas,LCA
St. Vincent & Grenadines,2020-05-10,17,0,9,Americas,VCT
San Marino,2020-05-10,628,41,126,Europe,SMR
São Tomé & Príncipe,2020-05-10,208,5,4,Africa,STP
Saudi Arabia,2020-05-10,39048,246,11457,Asia,SAU
Senegal,2020-05-10,1709,19,650,Africa,SEN
Serbia,2020-05-10,10032,215,2732,Europe,SRB
Seychelles,2020-05-10,11,0,10,Africa,SYC
Sierra Leone,2020-05-10,307,18,67,Africa,SLE
Singapore,2020-05-10,23336,20,2721,Asia,SGP
Slovakia,2020-05-10,1457,26,941,Europe,SVK
Slovenia,2020-05-10,1457,102,256,Europe,SVN
Somalia,2020-05-10,1054,51,118,Africa,SOM
South Africa,2020-05-10,10015,194,4173,Africa,ZAF
South Sudan,2020-05-10,120,0,2,Africa,SSD
Spain,2020-05-10,224350,26621,136166,Europe,ESP
Sri Lanka,2020-05-10,863,9,321,Asia,LKA
Sudan,2020-05-10,1365,70,149,Africa,SDN
Suriname,2020-05-10,10,1,9,Americas,SUR
Sweden,2020-05-10,26322,3225,4971,Europe,SWE
Switzerland,2020-05-10,30305,1833,26600,Europe,CHE
Syria,2020-05-10,47,3,29,Asia,SYR
Taiwan,2020-05-10,440,6,366,Asia,TWN
Tajikistan,2020-05-10,612,20,0,Asia,TJK
Tanzania,2020-05-10,509,21,183,Africa,TZA
Thailand,2020-05-10,3009,56,2794,Asia,THA
Timor-Leste,2020-05-10,24,0,21,Asia,TLS
Togo,2020-05-10,174,11,89,Africa,TGO
Trinidad & Tobago,2020-05-10,116,8,107,Americas,TTO
Tunisia,2020-05-10,1032,45,700,Africa,TUN
Turkey,2020-05-10,138657,3786,92691,Asia,TUR
Uganda,2020-05-10,121,0,55,Africa,UGA
Ukraine,2020-05-10,15232,391,3060,Europe,UKR
United Arab Emirates,2020-05-10,18198,198,4804,Asia,ARE
United Kingdom,2020-05-10,220449,31930,1002,Europe,GBR
Uruguay,2020-05-10,707,19,517,Americas,URY
United States,2020-05-10,1329260,79526,216169,Americas,USA
Uzbekistan,2020-05-10,2418,10,1881,Asia,UZB
Venezuela,2020-05-10,414,10,193,Americas,VEN
Vietnam,2020-05-10,288,0,241,Asia,VNM
Palestinian Territories,2020-05-10,375,2,263,Asia,PSE
Western Sahara,2020-05-10,6,0,5,Africa,ESH
Yemen,2020-05-10,51,8,1,Asia,YEM
Zambia,2020-05-10,267,7,117,Africa,ZMB
Zimbabwe,2020-05-10,36,4,9,Africa,ZWE
Afghanistan,2020-05-11,4687,122,558,Asia,AFG
Albania,2020-05-11,872,31,654,Europe,ALB
Algeria,2020-05-11,5891,507,2841,Africa,DZA
Andorra,2020-05-11,755,48,550,Europe,AND
Angola,2020-05-11,45,2,13,Africa,AGO
Antigua & Barbuda,2020-05-11,25,3,19,Americas,ATG
Argentina,2020-05-11,6278,314,1837,Americas,ARG
Armenia,2020-05-11,3392,46,1359,Asia,ARM
Australia,2020-05-11,6970,97,6213,Oceania,AUS
Austria,2020-05-11,15882,620,14061,Europe,AUT
Azerbaijan,2020-05-11,2589,32,1680,Asia,AZE
Bahamas,2020-05-11,93,11,39,Americas,BHS
Bahrain,2020-05-11,5236,8,2152,Asia,BHR
Bangladesh,2020-05-11,15691,239,2902,Asia,BGD
Barbados,2020-05-11,84,7,57,Americas,BRB
Belarus,2020-05-11,23906,135,6531,Europe,BLR
Belgium,2020-05-11,53449,8707,13697,Europe,BEL
Belize,2020-05-11,18,2,16,Americas,BLZ
Benin,2020-05-11,319,2,62,Africa,BEN
Bhutan,2020-05-11,11,0,5,Asia,BTN
Bolivia,2020-05-11,2831,122,299,Americas,BOL
Bosnia & Herzegovina,2020-05-11,2141,113,1114,Europe,BIH
Botswana,2020-05-11,24,1,12,Africa,BWA
Brazil,2020-05-11,169594,11653,67384,Americas,BRA
Brunei,2020-05-11,141,1,134,Asia,BRN
Bulgaria,2020-05-11,1990,93,461,Europe,BGR
Burkina Faso,2020-05-11,760,50,584,Africa,BFA
Myanmar (Burma),2020-05-11,180,6,74,Asia,MMR
Burundi,2020-05-11,15,1,7,Africa,BDI
Cape Verde,2020-05-11,260,2,58,Africa,CPV
Cambodia,2020-05-11,122,0,121,Asia,KHM
Cameroon,2020-05-11,2689,125,1524,Africa,CMR
Canada,2020-05-11,71264,5115,33007,Americas,CAN
Central African Republic,2020-05-11,143,0,10,Africa,CAF
Chad,2020-05-11,322,31,53,Africa,TCD
Chile,2020-05-11,30063,323,13605,Americas,CHL
China,2020-05-11,84011,4637,79198,Asia,CHN
Colombia,2020-05-11,11613,479,2825,Americas,COL
Comoros,2020-05-11,11,1,0,Africa,COM
Congo - Brazzaville,2020-05-11,333,11,53,Africa,COG
Congo - Kinshasa,2020-05-11,1024,41,141,Africa,COD
Costa Rica,2020-05-11,801,7,517,Americas,CRI
Côte d’Ivoire,2020-05-11,1730,21,818,Africa,CIV
Croatia,2020-05-11,2196,91,1784,Europe,HRV
Cuba,2020-05-11,1783,77,1229,Americas,CUB
Cyprus,2020-05-11,901,16,401,Asia,CYP
Czechia,2020-05-11,8176,282,4711,Europe,CZE
Denmark,2020-05-11,10711,533,8526,Europe,DNK
Diamond Princess,2020-05-11,712,13,651,Outro,NA
Djibouti,2020-05-11,1227,3,872,Africa,DJI
Dominica,2020-05-11,16,0,15,Americas,DMA
Dominican Republic,2020-05-11,10634,393,2870,Americas,DOM
Ecuador,2020-05-11,29509,2145,3433,Americas,ECU
Egypt,2020-05-11,9746,533,2172,Africa,EGY
El Salvador,2020-05-11,958,18,325,Americas,SLV
Equatorial Guinea,2020-05-11,439,4,13,Africa,GNQ
Eritrea,2020-05-11,39,0,38,Africa,ERI
Estonia,2020-05-11,1741,61,751,Europe,EST
Eswatini,2020-05-11,175,2,28,Africa,SWZ
Ethiopia,2020-05-11,250,5,105,Africa,ETH
Fiji,2020-05-11,18,0,14,Oceania,FJI
Finland,2020-05-11,5984,271,4000,Europe,FIN
France,2020-05-11,177547,26646,56835,Europe,FRA
Gabon,2020-05-11,802,9,127,Africa,GAB
Gambia,2020-05-11,22,1,10,Africa,GMB
Georgia,2020-05-11,638,11,317,Asia,GEO
Germany,2020-05-11,172576,7661,145617,Europe,DEU
Ghana,2020-05-11,4700,22,494,Africa,GHA
Greece,2020-05-11,2726,151,1374,Europe,GRC
Grenada,2020-05-11,21,0,13,Americas,GRD
Guatemala,2020-05-11,1114,26,111,Americas,GTM
Guinea,2020-05-11,2146,11,714,Africa,GIN
Guinea-Bissau,2020-05-11,761,3,26,Africa,GNB
Guyana,2020-05-11,109,10,36,Americas,GUY
Haiti,2020-05-11,209,16,17,Americas,HTI
Vatican City,2020-05-11,12,0,2,Europe,VAT
Honduras,2020-05-11,2100,116,206,Americas,HND
Hungary,2020-05-11,3284,421,958,Europe,HUN
Iceland,2020-05-11,1801,10,1773,Europe,ISL
India,2020-05-11,70768,2294,22549,Asia,IND
Indonesia,2020-05-11,14265,991,2881,Asia,IDN
Iran,2020-05-11,109286,6685,87422,Asia,IRN
Iraq,2020-05-11,2818,110,1790,Asia,IRQ
Ireland,2020-05-11,23135,1467,17110,Europe,IRL
Israel,2020-05-11,16506,258,11843,Asia,ISR
Italy,2020-05-11,219814,30739,106587,Europe,ITA
Jamaica,2020-05-11,505,9,90,Americas,JAM
Japan,2020-05-11,15847,633,8293,Asia,JPN
Jordan,2020-05-11,562,9,390,Asia,JOR
Kazakhstan,2020-05-11,5207,32,2074,Asia,KAZ
Kenya,2020-05-11,700,33,251,Africa,KEN
South Korea,2020-05-11,10936,258,9670,Asia,KOR
Kosovo,2020-05-11,884,28,655,Outro,NA
Kuwait,2020-05-11,9286,65,2907,Asia,KWT
Kyrgyzstan,2020-05-11,1016,12,688,Asia,KGZ
Laos,2020-05-11,19,0,13,Asia,LAO
Latvia,2020-05-11,946,18,464,Europe,LVA
Lebanon,2020-05-11,859,26,234,Asia,LBN
Liberia,2020-05-11,211,20,85,Africa,LBR
Libya,2020-05-11,64,3,28,Africa,LBY
Liechtenstein,2020-05-11,82,1,55,Europe,LIE
Lithuania,2020-05-11,1485,50,833,Europe,LTU
Luxembourg,2020-05-11,3888,101,3602,Europe,LUX
Madagascar,2020-05-11,186,0,101,Africa,MDG
Malawi,2020-05-11,57,3,24,Africa,MWI
Malaysia,2020-05-11,6726,109,5113,Asia,MYS
Maldives,2020-05-11,897,3,29,Asia,MDV
Mali,2020-05-11,712,39,377,Africa,MLI
Malta,2020-05-11,503,5,434,Europe,MLT
Mauritania,2020-05-11,8,1,6,Africa,MRT
Mauritius,2020-05-11,332,10,322,Africa,MUS
Mexico,2020-05-11,36327,3573,23100,Americas,MEX
Moldova,2020-05-11,4995,175,1980,Europe,MDA
Monaco,2020-05-11,96,4,85,Europe,MCO
Mongolia,2020-05-11,42,0,14,Asia,MNG
Montenegro,2020-05-11,324,9,294,Europe,MNE
Morocco,2020-05-11,6281,188,2811,Africa,MAR
Mozambique,2020-05-11,103,0,34,Africa,MOZ
MS Zaandam,2020-05-11,9,2,0,Outro,NA
Namibia,2020-05-11,16,0,11,Africa,NAM
Nepal,2020-05-11,134,0,33,Asia,NPL
Netherlands,2020-05-11,42987,5475,149,Europe,NLD
New Zealand,2020-05-11,1497,21,1398,Oceania,NZL
Nicaragua,2020-05-11,16,5,7,Americas,NIC
Niger,2020-05-11,832,46,637,Africa,NER
Nigeria,2020-05-11,4641,150,902,Africa,NGA
North Macedonia,2020-05-11,1664,91,1200,Europe,MKD
Norway,2020-05-11,8132,224,32,Europe,NOR
Oman,2020-05-11,3573,17,1250,Asia,OMN
Pakistan,2020-05-11,32081,706,8555,Asia,PAK
Panama,2020-05-11,8616,249,4687,Americas,PAN
Papua New Guinea,2020-05-11,8,0,8,Oceania,PNG
Paraguay,2020-05-11,724,10,170,Americas,PRY
Peru,2020-05-11,68822,1961,22406,Americas,PER
Philippines,2020-05-11,11086,726,1999,Asia,PHL
Poland,2020-05-11,16326,811,5816,Europe,POL
Portugal,2020-05-11,27679,1144,2549,Europe,PRT
Qatar,2020-05-11,23623,14,2840,Asia,QAT
Romania,2020-05-11,15588,982,7245,Europe,ROU
Russia,2020-05-11,221344,2009,39801,Europe,RUS
Rwanda,2020-05-11,285,0,150,Africa,RWA
St. Kitts & Nevis,2020-05-11,15,0,14,Americas,KNA
St. Lucia,2020-05-11,18,0,17,Americas,LCA
St. Vincent & Grenadines,2020-05-11,17,0,9,Americas,VCT
San Marino,2020-05-11,628,41,130,Europe,SMR
São Tomé & Príncipe,2020-05-11,208,5,4,Africa,STP
Saudi Arabia,2020-05-11,41014,255,12737,Asia,SAU
Senegal,2020-05-11,1886,19,715,Africa,SEN
Serbia,2020-05-11,10176,218,3290,Europe,SRB
Seychelles,2020-05-11,11,0,10,Africa,SYC
Sierra Leone,2020-05-11,338,19,72,Africa,SLE
Singapore,2020-05-11,23822,21,3225,Asia,SGP
Slovakia,2020-05-11,1457,26,959,Europe,SVK
Slovenia,2020-05-11,1460,102,256,Europe,SVN
Somalia,2020-05-11,1089,52,121,Africa,SOM
South Africa,2020-05-11,10652,206,4357,Africa,ZAF
South Sudan,2020-05-11,156,0,2,Africa,SSD
Spain,2020-05-11,227436,26744,137139,Europe,ESP
Sri Lanka,2020-05-11,869,9,343,Asia,LKA
Sudan,2020-05-11,1526,74,162,Africa,SDN
Suriname,2020-05-11,10,1,9,Americas,SUR
Sweden,2020-05-11,26670,3256,4971,Europe,SWE
Switzerland,2020-05-11,30344,1845,26800,Europe,CHE
Syria,2020-05-11,47,3,29,Asia,SYR
Taiwan,2020-05-11,440,7,368,Asia,TWN
Tajikistan,2020-05-11,661,21,0,Asia,TJK
Tanzania,2020-05-11,509,21,183,Africa,TZA
Thailand,2020-05-11,3015,56,2796,Asia,THA
Timor-Leste,2020-05-11,24,0,21,Asia,TLS
Togo,2020-05-11,181,11,89,Africa,TGO
Trinidad & Tobago,2020-05-11,116,8,107,Americas,TTO
Tunisia,2020-05-11,1032,45,727,Africa,TUN
Turkey,2020-05-11,139771,3841,95780,Asia,TUR
Uganda,2020-05-11,121,0,55,Africa,UGA
Ukraine,2020-05-11,15648,408,3288,Europe,UKR
United Arab Emirates,2020-05-11,18878,201,5381,Asia,ARE
United Kingdom,2020-05-11,224332,32141,1015,Europe,GBR
Uruguay,2020-05-11,711,19,523,Americas,URY
United States,2020-05-11,1347881,80682,232733,Americas,USA
Uzbekistan,2020-05-11,2486,10,1988,Asia,UZB
Venezuela,2020-05-11,422,10,205,Americas,VEN
Vietnam,2020-05-11,288,0,249,Asia,VNM
Palestinian Territories,2020-05-11,375,2,301,Asia,PSE
Western Sahara,2020-05-11,6,0,6,Africa,ESH
Yemen,2020-05-11,56,9,1,Asia,YEM
Zambia,2020-05-11,267,7,117,Africa,ZMB
Zimbabwe,2020-05-11,36,4,9,Africa,ZWE
Afghanistan,2020-05-12,4963,127,610,Asia,AFG
Albania,2020-05-12,876,31,682,Europe,ALB
Algeria,2020-05-12,6067,515,2998,Africa,DZA
Andorra,2020-05-12,758,48,568,Europe,AND
Angola,2020-05-12,45,2,13,Africa,AGO
Antigua & Barbuda,2020-05-12,25,3,19,Americas,ATG
Argentina,2020-05-12,6563,319,1862,Americas,ARG
Armenia,2020-05-12,3538,47,1430,Asia,ARM
Australia,2020-05-12,6980,98,6270,Oceania,AUS
Austria,2020-05-12,15961,623,14148,Europe,AUT
Azerbaijan,2020-05-12,2693,33,1680,Asia,AZE
Bahamas,2020-05-12,93,11,39,Americas,BHS
Bahrain,2020-05-12,5531,9,2192,Asia,BHR
Bangladesh,2020-05-12,16660,250,3147,Asia,BGD
Barbados,2020-05-12,85,7,57,Americas,BRB
Belarus,2020-05-12,24873,142,6974,Europe,BLR
Belgium,2020-05-12,53779,8761,13732,Europe,BEL
Belize,2020-05-12,18,2,16,Americas,BLZ
Benin,2020-05-12,327,2,76,Africa,BEN
Bhutan,2020-05-12,11,0,5,Asia,BTN
Bolivia,2020-05-12,2964,128,313,Americas,BOL
Bosnia & Herzegovina,2020-05-12,2158,117,1168,Europe,BIH
Botswana,2020-05-12,24,1,17,Africa,BWA
Brazil,2020-05-12,178214,12461,72597,Americas,BRA
Brunei,2020-05-12,141,1,134,Asia,BRN
Bulgaria,2020-05-12,2023,95,476,Europe,BGR
Burkina Faso,2020-05-12,766,51,588,Africa,BFA
Myanmar (Burma),2020-05-12,180,6,76,Asia,MMR
Burundi,2020-05-12,15,1,7,Africa,BDI
Cape Verde,2020-05-12,267,2,58,Africa,CPV
Cambodia,2020-05-12,122,0,121,Asia,KHM
Cameroon,2020-05-12,2689,125,1524,Africa,CMR
Canada,2020-05-12,72419,5300,34055,Americas,CAN
Central African Republic,2020-05-12,143,0,10,Africa,CAF
Chad,2020-05-12,357,40,76,Africa,TCD
Chile,2020-05-12,31721,335,14125,Americas,CHL
China,2020-05-12,84018,4637,79222,Asia,CHN
Colombia,2020-05-12,12272,493,2971,Americas,COL
Comoros,2020-05-12,11,1,0,Africa,COM
Congo - Brazzaville,2020-05-12,333,11,53,Africa,COG
Congo - Kinshasa,2020-05-12,1102,44,146,Africa,COD
Costa Rica,2020-05-12,804,7,520,Americas,CRI
Côte d’Ivoire,2020-05-12,1857,21,820,Africa,CIV
Croatia,2020-05-12,2207,91,1808,Europe,HRV
Cuba,2020-05-12,1804,78,1277,Americas,CUB
Cyprus,2020-05-12,903,16,449,Asia,CYP
Czechia,2020-05-12,8221,283,4889,Europe,CZE
Denmark,2020-05-12,10789,527,8778,Europe,DNK
Diamond Princess,2020-05-12,712,13,651,Outro,NA
Djibouti,2020-05-12,1256,3,886,Africa,DJI
Dominica,2020-05-12,16,0,15,Americas,DMA
Dominican Republic,2020-05-12,10900,402,3221,Americas,DOM
Ecuador,2020-05-12,30419,2327,3433,Americas,ECU
Egypt,2020-05-12,10093,544,2326,Africa,EGY
El Salvador,2020-05-12,998,20,349,Americas,SLV
Equatorial Guinea,2020-05-12,439,4,13,Africa,GNQ
Eritrea,2020-05-12,39,0,38,Africa,ERI
Estonia,2020-05-12,1746,61,777,Europe,EST
Eswatini,2020-05-12,184,2,28,Africa,SWZ
Ethiopia,2020-05-12,261,5,106,Africa,ETH
Fiji,2020-05-12,18,0,14,Oceania,FJI
Finland,2020-05-12,6003,275,4300,Europe,FIN
France,2020-05-12,178349,26994,57898,Europe,FRA
Gabon,2020-05-12,863,9,137,Africa,GAB
Gambia,2020-05-12,22,1,10,Africa,GMB
Georgia,2020-05-12,642,11,349,Asia,GEO
Germany,2020-05-12,173171,7738,147200,Europe,DEU
Ghana,2020-05-12,5127,22,494,Africa,GHA
Greece,2020-05-12,2744,152,1374,Europe,GRC
Grenada,2020-05-12,21,0,13,Americas,GRD
Guatemala,2020-05-12,1199,27,120,Americas,GTM
Guinea,2020-05-12,2298,11,816,Africa,GIN
Guinea-Bissau,2020-05-12,820,3,26,Africa,GNB
Guyana,2020-05-12,113,10,36,Americas,GUY
Haiti,2020-05-12,219,18,17,Americas,HTI
Vatican City,2020-05-12,12,0,2,Europe,VAT
Honduras,2020-05-12,2080,121,211,Americas,HND
Hungary,2020-05-12,3313,425,1007,Europe,HUN
Iceland,2020-05-12,1801,10,1776,Europe,ISL
India,2020-05-12,74292,2415,24420,Asia,IND
Indonesia,2020-05-12,14749,1007,3063,Asia,IDN
Iran,2020-05-12,110767,6733,88357,Asia,IRN
Iraq,2020-05-12,2913,112,1903,Asia,IRQ
Ireland,2020-05-12,23242,1488,17110,Europe,IRL
Israel,2020-05-12,16529,260,12083,Asia,ISR
Italy,2020-05-12,221216,30911,109039,Europe,ITA
Jamaica,2020-05-12,507,9,100,Americas,JAM
Japan,2020-05-12,15968,657,8531,Asia,JPN
Jordan,2020-05-12,576,9,390,Asia,JOR
Kazakhstan,2020-05-12,5279,32,2223,Asia,KAZ
Kenya,2020-05-12,715,36,259,Africa,KEN
South Korea,2020-05-12,10962,259,9695,Asia,KOR
Kosovo,2020-05-12,919,29,671,Outro,NA
Kuwait,2020-05-12,10277,75,3101,Asia,KWT
Kyrgyzstan,2020-05-12,1037,12,709,Asia,KGZ
Laos,2020-05-12,19,0,13,Asia,LAO
Latvia,2020-05-12,950,18,627,Europe,LVA
Lebanon,2020-05-12,870,26,234,Asia,LBN
Liberia,2020-05-12,211,20,85,Africa,LBR
Libya,2020-05-12,64,3,28,Africa,LBY
Liechtenstein,2020-05-12,82,1,55,Europe,LIE
Lithuania,2020-05-12,1491,50,850,Europe,LTU
Luxembourg,2020-05-12,3894,102,3610,Europe,LUX
Madagascar,2020-05-12,186,0,101,Africa,MDG
Malawi,2020-05-12,57,3,24,Africa,MWI
Malaysia,2020-05-12,6742,109,5223,Asia,MYS
Maldives,2020-05-12,904,3,29,Asia,MDV
Mali,2020-05-12,730,40,398,Africa,MLI
Malta,2020-05-12,506,5,434,Europe,MLT
Mauritania,2020-05-12,9,1,6,Africa,MRT
Mauritius,2020-05-12,332,10,322,Africa,MUS
Mexico,2020-05-12,38324,3926,25935,Americas,MEX
Moldova,2020-05-12,5154,182,2069,Europe,MDA
Monaco,2020-05-12,96,4,85,Europe,MCO
Mongolia,2020-05-12,42,0,15,Asia,MNG
Montenegro,2020-05-12,324,9,298,Europe,MNE
Morocco,2020-05-12,6418,188,2991,Africa,MAR
Mozambique,2020-05-12,104,0,34,Africa,MOZ
MS Zaandam,2020-05-12,9,2,0,Outro,NA
Namibia,2020-05-12,16,0,11,Africa,NAM
Nepal,2020-05-12,217,0,33,Asia,NPL
Netherlands,2020-05-12,43183,5529,149,Europe,NLD
New Zealand,2020-05-12,1497,21,1402,Oceania,NZL
Nicaragua,2020-05-12,25,8,7,Americas,NIC
Niger,2020-05-12,854,47,648,Africa,NER
Nigeria,2020-05-12,4787,158,959,Africa,NGA
North Macedonia,2020-05-12,1674,92,1205,Europe,MKD
Norway,2020-05-12,8157,228,32,Europe,NOR
Oman,2020-05-12,3721,17,1250,Asia,OMN
Pakistan,2020-05-12,34336,737,8812,Asia,PAK
Panama,2020-05-12,8783,252,6021,Americas,PAN
Papua New Guinea,2020-05-12,8,0,8,Oceania,PNG
Paraguay,2020-05-12,737,10,173,Americas,PRY
Peru,2020-05-12,72059,2057,23324,Americas,PER
Philippines,2020-05-12,11350,751,2106,Asia,PHL
Poland,2020-05-12,16921,839,6131,Europe,POL
Portugal,2020-05-12,27913,1163,3013,Europe,PRT
Qatar,2020-05-12,25149,14,3019,Asia,QAT
Romania,2020-05-12,15778,1002,7685,Europe,ROU
Russia,2020-05-12,232243,2116,43512,Europe,RUS
Rwanda,2020-05-12,286,0,153,Africa,RWA
St. Kitts & Nevis,2020-05-12,15,0,14,Americas,KNA
St. Lucia,2020-05-12,18,0,17,Americas,LCA
St. Vincent & Grenadines,2020-05-12,17,0,12,Americas,VCT
San Marino,2020-05-12,638,41,161,Europe,SMR
São Tomé & Príncipe,2020-05-12,208,5,4,Africa,STP
Saudi Arabia,2020-05-12,42925,264,15257,Asia,SAU
Senegal,2020-05-12,1995,19,742,Africa,SEN
Serbia,2020-05-12,10243,220,3600,Europe,SRB
Seychelles,2020-05-12,11,0,10,Africa,SYC
Sierra Leone,2020-05-12,338,19,72,Africa,SLE
Singapore,2020-05-12,24671,21,3851,Asia,SGP
Slovakia,2020-05-12,1465,27,983,Europe,SVK
Slovenia,2020-05-12,1461,102,259,Europe,SVN
Somalia,2020-05-12,1170,52,126,Africa,SOM
South Africa,2020-05-12,11350,206,4357,Africa,ZAF
South Sudan,2020-05-12,194,0,2,Africa,SSD
Spain,2020-05-12,228030,26920,138980,Europe,ESP
Sri Lanka,2020-05-12,889,9,366,Asia,LKA
Sudan,2020-05-12,1661,80,173,Africa,SDN
Suriname,2020-05-12,10,1,9,Americas,SUR
Sweden,2020-05-12,27272,3313,4971,Europe,SWE
Switzerland,2020-05-12,30380,1867,26800,Europe,CHE
Syria,2020-05-12,47,3,29,Asia,SYR
Taiwan,2020-05-12,440,7,372,Asia,TWN
Tajikistan,2020-05-12,729,21,0,Asia,TJK
Tanzania,2020-05-12,509,21,183,Africa,TZA
Thailand,2020-05-12,3017,56,2798,Asia,THA
