Country,DateRep,ConfirmedCases,Deaths,Recovered,Continent,Code
Burkina Faso,2020-04-15,542,32,226,Africa,BFA
Myanmar (Burma),2020-04-15,74,4,2,Asia,MMR
Burundi,2020-04-15,5,1,0,Africa,BDI
Cape Verde,2020-04-15,56,1,1,Africa,CPV
Cambodia,2020-04-15,122,0,96,Asia,KHM
Cameroon,2020-04-15,848,17,165,Africa,CMR
Canada,2020-04-15,28209,1007,8966,Americas,CAN
Central African Republic,2020-04-15,12,0,4,Africa,CAF
Chad,2020-04-15,23,0,2,Africa,TCD
Chile,2020-04-15,8273,94,2937,Americas,CHL
China,2020-04-15,83356,3346,78311,Asia,CHN
Colombia,2020-04-15,3105,131,452,Americas,COL
Congo - Brazzaville,2020-04-15,117,5,11,Africa,COG
Congo - Kinshasa,2020-04-15,254,21,21,Africa,COD
Costa Rica,2020-04-15,626,4,67,Americas,CRI
Côte d’Ivoire,2020-04-15,638,6,114,Africa,CIV
Croatia,2020-04-15,1741,33,473,Europe,HRV
Cuba,2020-04-15,814,24,151,Americas,CUB
Cyprus,2020-04-15,715,12,65,Asia,CYP
Czechia,2020-04-15,6216,166,819,Europe,CZE
Denmark,2020-04-15,6876,309,2925,Europe,DNK
Diamond Princess,2020-04-15,712,12,639,Outro,NA
Djibouti,2020-04-15,435,2,71,Africa,DJI
Dominica,2020-04-15,16,0,8,Americas,DMA
Dominican Republic,2020-04-15,3614,189,208,Americas,DOM
Ecuador,2020-04-15,7858,388,780,Americas,ECU
Egypt,2020-04-15,2505,183,589,Africa,EGY
El Salvador,2020-04-15,159,6,30,Americas,SLV
Equatorial Guinea,2020-04-15,51,0,4,Africa,GNQ
Eritrea,2020-04-15,35,0,0,Africa,ERI
Estonia,2020-04-15,1400,35,117,Europe,EST
Swaziland,2020-04-15,15,0,8,Africa,SWZ
Ethiopia,2020-04-15,85,3,15,Africa,ETH
Fiji,2020-04-15,16,0,0,Oceania,FJI
Finland,2020-04-15,3237,72,300,Europe,FIN
France,2020-04-15,134582,17188,31470,Europe,FRA
Gabon,2020-04-15,80,1,4,Africa,GAB
Gambia,2020-04-15,9,1,2,Africa,GMB
Georgia,2020-04-15,306,3,71,Asia,GEO
Germany,2020-04-15,134753,3804,72600,Europe,DEU
Ghana,2020-04-15,636,8,17,Africa,GHA
Greece,2020-04-15,2192,102,269,Europe,GRC
Grenada,2020-04-15,14,0,0,Americas,GRD
Guatemala,2020-04-15,180,5,19,Americas,GTM
Guinea,2020-04-15,404,1,31,Africa,GIN
Guinea-Bissau,2020-04-15,43,0,0,Africa,GNB
Guyana,2020-04-15,55,6,8,Americas,GUY
Haiti,2020-04-15,41,3,0,Americas,HTI
Vatican City,2020-04-15,8,0,2,Europe,VAT
Honduras,2020-04-15,419,31,9,Americas,HND
Hungary,2020-04-15,1579,134,192,Europe,HUN
Iceland,2020-04-15,1727,8,1077,Europe,ISL
India,2020-04-15,12322,405,1432,Asia,IND
Indonesia,2020-04-15,5136,469,446,Asia,IDN
Iran,2020-04-15,76389,4777,49933,Asia,IRN
Iraq,2020-04-15,1415,79,812,Asia,IRQ
Ireland,2020-04-15,12547,444,77,Europe,IRL
Israel,2020-04-15,12501,130,2563,Asia,ISR
Italy,2020-04-15,165155,21645,38092,Europe,ITA
Jamaica,2020-04-15,125,5,21,Americas,JAM
Japan,2020-04-15,8100,146,853,Asia,JPN
Jordan,2020-04-15,401,7,250,Asia,JOR
Kazakhstan,2020-04-15,1295,16,240,Asia,KAZ
Kenya,2020-04-15,225,10,53,Africa,KEN
South Korea,2020-04-15,10591,225,7616,Asia,KOR
Kosovo,2020-04-15,387,8,66,Outro,NA
Kuwait,2020-04-15,1405,3,206,Asia,KWT
Kyrgyzstan,2020-04-15,449,5,78,Asia,KGZ
Laos,2020-04-15,19,0,1,Asia,LAO
Latvia,2020-04-15,666,5,44,Europe,LVA
Lebanon,2020-04-15,658,21,85,Asia,LBN
Liberia,2020-04-15,59,6,4,Africa,LBR
Libya,2020-04-15,48,1,9,Africa,LBY
Liechtenstein,2020-04-15,79,1,55,Europe,LIE
Lithuania,2020-04-15,1091,30,138,Europe,LTU
Luxembourg,2020-04-15,3373,69,526,Europe,LUX
Madagascar,2020-04-15,110,0,29,Africa,MDG
Malawi,2020-04-15,16,2,0,Africa,MWI
Malaysia,2020-04-15,5072,83,2647,Asia,MYS
Maldives,2020-04-15,22,0,16,Asia,MDV
Mali,2020-04-15,148,13,34,Africa,MLI
Malta,2020-04-15,399,3,44,Europe,MLT
Mauritania,2020-04-15,7,1,2,Africa,MRT
Mauritius,2020-04-15,324,9,65,Africa,MUS
Mexico,2020-04-15,5399,406,2125,Americas,MEX
Moldova,2020-04-15,2049,46,171,Europe,MDA
Monaco,2020-04-15,93,3,12,Europe,MCO
Mongolia,2020-04-15,30,0,5,Asia,MNG
Montenegro,2020-04-15,288,4,55,Europe,MNE
Morocco,2020-04-15,2024,127,229,Africa,MAR
Mozambique,2020-04-15,29,0,2,Africa,MOZ
MS Zaandam,2020-04-15,9,2,0,Outro,NA
Namibia,2020-04-15,16,0,3,Africa,NAM
Nepal,2020-04-15,16,0,1,Asia,NPL
Netherlands,2020-04-15,28316,3145,304,Europe,NLD
New Zealand,2020-04-15,1386,9,728,Oceania,NZL
Nicaragua,2020-04-15,9,1,4,Americas,NIC
Niger,2020-04-15,584,14,90,Africa,NER
Nigeria,2020-04-15,407,12,128,Africa,NGA
Macedonia,2020-04-15,974,45,98,Europe,MKD
Norway,2020-04-15,6740,150,32,Europe,NOR
Oman,2020-04-15,910,4,131,Asia,OMN
Pakistan,2020-04-15,6383,111,1446,Asia,PAK
Panama,2020-04-15,3574,95,72,Americas,PAN
Papua New Guinea,2020-04-15,2,0,0,Oceania,PNG
Paraguay,2020-04-15,161,8,23,Americas,PRY
Peru,2020-04-15,11475,254,3108,Americas,PER
Philippines,2020-04-15,5453,349,353,Asia,PHL
Poland,2020-04-15,7582,286,668,Europe,POL
Portugal,2020-04-15,18091,599,383,Europe,PRT
Qatar,2020-04-15,3711,7,406,Asia,QAT
Romania,2020-04-15,7216,372,1217,Europe,ROU
Russia,2020-04-15,24490,198,1986,Europe,RUS
Rwanda,2020-04-15,136,0,54,Africa,RWA
St. Kitts & Nevis,2020-04-15,14,0,0,Americas,KNA
St. Lucia,2020-04-15,15,0,11,Americas,LCA
St. Vincent & Grenadines,2020-04-15,12,0,1,Americas,VCT
San Marino,2020-04-15,372,36,53,Europe,SMR
São Tomé & Príncipe,2020-04-15,4,0,0,Africa,STP
Saudi Arabia,2020-04-15,5862,79,931,Asia,SAU
Senegal,2020-04-15,314,2,190,Africa,SEN
Serbia,2020-04-15,4873,99,0,Europe,SRB
Seychelles,2020-04-15,11,0,0,Africa,SYC
Sierra Leone,2020-04-15,13,0,0,Africa,SLE
Singapore,2020-04-15,3699,10,652,Asia,SGP
Slovakia,2020-04-15,863,6,151,Europe,SVK
Slovenia,2020-04-15,1248,61,165,Europe,SVN
Somalia,2020-04-15,80,5,2,Africa,SOM
South Africa,2020-04-15,2506,34,410,Africa,ZAF
South Sudan,2020-04-15,4,0,0,Africa,SSD
Spain,2020-04-15,177644,18708,70853,Europe,ESP
Sri Lanka,2020-04-15,238,7,63,Asia,LKA
Sudan,2020-04-15,32,5,4,Africa,SDN
Suriname,2020-04-15,10,1,6,Americas,SUR
Sweden,2020-04-15,11927,1203,381,Europe,SWE
Switzerland,2020-04-15,26336,1239,15400,Europe,CHE
Syria,2020-04-15,33,2,5,Asia,SYR
Taiwan,2020-04-15,395,6,124,Asia,TWN
Tanzania,2020-04-15,88,4,11,Africa,TZA
Thailand,2020-04-15,2643,43,1497,Asia,THA
Timor-Leste,2020-04-15,8,0,1,Asia,TLS
Togo,2020-04-15,81,3,35,Africa,TGO
Trinidad & Tobago,2020-04-15,114,8,19,Americas,TTO
Tunisia,2020-04-15,780,35,43,Africa,TUN
Turkey,2020-04-15,69392,1518,5674,Asia,TUR
Uganda,2020-04-15,55,0,12,Africa,UGA
Ukraine,2020-04-15,3764,108,143,Europe,UKR
United Arab Emirates,2020-04-15,5365,33,1034,Asia,ARE
United Kingdom,2020-04-15,99483,12894,368,Europe,GBR
Uruguay,2020-04-15,492,8,260,Americas,URY
United States,2020-04-15,636350,28326,52096,Americas,USA
Uzbekistan,2020-04-15,1302,4,107,Asia,UZB
Venezuela,2020-04-15,197,9,111,Americas,VEN
Vietnam,2020-04-15,267,0,171,Asia,VNM
Palestinian Territories,2020-04-15,374,2,63,Asia,PSE
Western Sahara,2020-04-15,6,0,0,Africa,ESH
Yemen,2020-04-15,1,0,0,Asia,YEM
Zambia,2020-04-15,48,2,30,Africa,ZMB
Zimbabwe,2020-04-15,23,3,1,Africa,ZWE
Afghanistan,2020-04-16,840,30,54,Asia,AFG
Albania,2020-04-16,518,26,277,Europe,ALB
Algeria,2020-04-16,2268,348,783,Africa,DZA
Andorra,2020-04-16,673,33,169,Europe,AND
Angola,2020-04-16,19,2,5,Africa,AGO
Antigua & Barbuda,2020-04-16,23,3,3,Americas,ATG
Argentina,2020-04-16,2571,115,631,Americas,ARG
Armenia,2020-04-16,1159,18,358,Asia,ARM
Australia,2020-04-16,6462,63,2355,Oceania,AUS
Austria,2020-04-16,14476,410,8986,Europe,AUT
Azerbaijan,2020-04-16,1283,15,460,Asia,AZE
Bahamas,2020-04-16,53,8,6,Americas,BHS
Bahrain,2020-04-16,1700,7,703,Asia,BHR
Bangladesh,2020-04-16,1572,60,49,Asia,BGD
Barbados,2020-04-16,75,5,15,Americas,BRB
Belarus,2020-04-16,4204,40,203,Europe,BLR
Belgium,2020-04-16,34809,4857,7562,Europe,BEL
Belize,2020-04-16,18,2,0,Americas,BLZ
Benin,2020-04-16,35,1,18,Africa,BEN
Bhutan,2020-04-16,5,0,2,Asia,BTN
Bolivia,2020-04-16,441,29,14,Americas,BOL
Bosnia & Herzegovina,2020-04-16,1167,43,277,Europe,BIH
Botswana,2020-04-16,15,1,0,Africa,BWA
Brazil,2020-04-16,30425,1924,14026,Americas,BRA
Brunei,2020-04-16,136,1,108,Asia,BRN
Bulgaria,2020-04-16,800,38,122,Europe,BGR
Burkina Faso,2020-04-16,546,32,257,Africa,BFA
Myanmar (Burma),2020-04-16,85,4,2,Asia,MMR
Burundi,2020-04-16,5,1,0,Africa,BDI
Cape Verde,2020-04-16,56,1,1,Africa,CPV
Cambodia,2020-04-16,122,0,98,Asia,KHM
Cameroon,2020-04-16,996,22,164,Africa,CMR
Canada,2020-04-16,30809,1258,9698,Americas,CAN
Central African Republic,2020-04-16,12,0,4,Africa,CAF
Chad,2020-04-16,27,0,5,Africa,TCD
Chile,2020-04-16,8807,105,3299,Americas,CHL
China,2020-04-16,83403,3346,78401,Asia,CHN
Colombia,2020-04-16,3233,144,550,Americas,COL
Congo - Brazzaville,2020-04-16,117,5,11,Africa,COG
Congo - Kinshasa,2020-04-16,267,22,23,Africa,COD
Costa Rica,2020-04-16,642,4,74,Americas,CRI
Côte d’Ivoire,2020-04-16,654,6,146,Africa,CIV
Croatia,2020-04-16,1791,35,529,Europe,HRV
Cuba,2020-04-16,862,27,171,Americas,CUB
Cyprus,2020-04-16,735,12,77,Asia,CYP
Czechia,2020-04-16,6433,169,972,Europe,CZE
Denmark,2020-04-16,7074,321,3203,Europe,DNK
Diamond Princess,2020-04-16,712,12,644,Outro,NA
Djibouti,2020-04-16,591,2,73,Africa,DJI
Dominica,2020-04-16,16,0,8,Americas,DMA
Dominican Republic,2020-04-16,3755,196,215,Americas,DOM
Ecuador,2020-04-16,8225,403,838,Americas,ECU
Egypt,2020-04-16,2673,196,596,Africa,EGY
El Salvador,2020-04-16,164,6,33,Americas,SLV
Equatorial Guinea,2020-04-16,51,0,4,Africa,GNQ
Eritrea,2020-04-16,35,0,0,Africa,ERI
Estonia,2020-04-16,1434,36,133,Europe,EST
Swaziland,2020-04-16,16,1,8,Africa,SWZ
Ethiopia,2020-04-16,92,3,15,Africa,ETH
Fiji,2020-04-16,17,0,0,Oceania,FJI
Finland,2020-04-16,3369,75,1700,Europe,FIN
France,2020-04-16,147091,17941,33327,Europe,FRA
Gabon,2020-04-16,80,1,4,Africa,GAB
Gambia,2020-04-16,9,1,2,Africa,GMB
Georgia,2020-04-16,348,3,76,Asia,GEO
Germany,2020-04-16,137698,4052,77000,Europe,DEU
Ghana,2020-04-16,641,8,83,Africa,GHA
Greece,2020-04-16,2207,105,269,Europe,GRC
Grenada,2020-04-16,14,0,0,Americas,GRD
Guatemala,2020-04-16,196,5,19,Americas,GTM
Guinea,2020-04-16,438,1,49,Africa,GIN
Guinea-Bissau,2020-04-16,43,0,0,Africa,GNB
Guyana,2020-04-16,55,6,8,Americas,GUY
Haiti,2020-04-16,41,3,0,Americas,HTI
Vatican City,2020-04-16,8,0,2,Europe,VAT
Honduras,2020-04-16,426,35,9,Americas,HND
Hungary,2020-04-16,1652,142,199,Europe,HUN
Iceland,2020-04-16,1739,8,1144,Europe,ISL
India,2020-04-16,13430,448,1768,Asia,IND
Indonesia,2020-04-16,5516,496,548,Asia,IDN
Iran,2020-04-16,77995,4869,52229,Asia,IRN
Iraq,2020-04-16,1434,80,856,Asia,IRQ
Ireland,2020-04-16,13271,486,77,Europe,IRL
Israel,2020-04-16,12758,142,2818,Asia,ISR
Italy,2020-04-16,168941,22170,40164,Europe,ITA
Jamaica,2020-04-16,143,5,21,Americas,JAM
Japan,2020-04-16,8626,178,901,Asia,JPN
Jordan,2020-04-16,402,7,259,Asia,JOR
Kazakhstan,2020-04-16,1402,17,277,Asia,KAZ
Kenya,2020-04-16,234,11,53,Africa,KEN
South Korea,2020-04-16,10613,229,7757,Asia,KOR
Kosovo,2020-04-16,449,11,79,Outro,NA
Kuwait,2020-04-16,1524,3,225,Asia,KWT
Kyrgyzstan,2020-04-16,466,5,91,Asia,KGZ
Laos,2020-04-16,19,0,2,Asia,LAO
Latvia,2020-04-16,675,5,57,Europe,LVA
Lebanon,2020-04-16,663,21,86,Asia,LBN
Liberia,2020-04-16,59,6,4,Africa,LBR
Libya,2020-04-16,49,1,11,Africa,LBY
Liechtenstein,2020-04-16,79,1,55,Europe,LIE
Lithuania,2020-04-16,1128,32,178,Europe,LTU
Luxembourg,2020-04-16,3444,69,552,Europe,LUX
Madagascar,2020-04-16,111,0,33,Africa,MDG
Malawi,2020-04-16,16,2,0,Africa,MWI
Malaysia,2020-04-16,5182,84,2766,Asia,MYS
Maldives,2020-04-16,25,0,16,Asia,MDV
Mali,2020-04-16,171,13,34,Africa,MLI
Malta,2020-04-16,412,3,82,Europe,MLT
Mauritania,2020-04-16,7,1,2,Africa,MRT
Mauritius,2020-04-16,324,9,81,Africa,MUS
Mexico,2020-04-16,5847,449,2125,Americas,MEX
Moldova,2020-04-16,2154,54,235,Europe,MDA
Monaco,2020-04-16,93,3,12,Europe,MCO
Mongolia,2020-04-16,31,0,5,Asia,MNG
Montenegro,2020-04-16,303,4,55,Europe,MNE
Morocco,2020-04-16,2283,130,249,Africa,MAR
Mozambique,2020-04-16,31,0,2,Africa,MOZ
MS Zaandam,2020-04-16,9,2,0,Outro,NA
Namibia,2020-04-16,16,0,4,Africa,NAM
Nepal,2020-04-16,16,0,2,Asia,NPL
Netherlands,2020-04-16,29383,3327,311,Europe,NLD
New Zealand,2020-04-16,1401,9,770,Oceania,NZL
Nicaragua,2020-04-16,9,1,4,Americas,NIC
Niger,2020-04-16,584,14,90,Africa,NER
Nigeria,2020-04-16,442,13,152,Africa,NGA
Macedonia,2020-04-16,1081,46,121,Europe,MKD
Norway,2020-04-16,6896,152,32,Europe,NOR
Oman,2020-04-16,1019,4,176,Asia,OMN
Pakistan,2020-04-16,6919,128,1645,Asia,PAK
Panama,2020-04-16,3751,103,75,Americas,PAN
Papua New Guinea,2020-04-16,7,0,0,Oceania,PNG
Paraguay,2020-04-16,174,8,30,Americas,PRY
Peru,2020-04-16,12491,274,6120,Americas,PER
Philippines,2020-04-16,5660,362,435,Asia,PHL
Poland,2020-04-16,7918,314,774,Europe,POL
Portugal,2020-04-16,18841,629,493,Europe,PRT
Qatar,2020-04-16,4103,7,415,Asia,QAT
Romania,2020-04-16,7707,392,1357,Europe,ROU
Russia,2020-04-16,27938,232,2304,Europe,RUS
Rwanda,2020-04-16,138,0,60,Africa,RWA
St. Kitts & Nevis,2020-04-16,14,0,0,Americas,KNA
St. Lucia,2020-04-16,15,0,11,Americas,LCA
St. Vincent & Grenadines,2020-04-16,12,0,1,Americas,VCT
San Marino,2020-04-16,426,38,55,Europe,SMR
São Tomé & Príncipe,2020-04-16,4,0,0,Africa,STP
Saudi Arabia,2020-04-16,6380,83,990,Asia,SAU
Senegal,2020-04-16,335,2,194,Africa,SEN
Serbia,2020-04-16,5318,103,0,Europe,SRB
Seychelles,2020-04-16,11,0,0,Africa,SYC
Sierra Leone,2020-04-16,15,0,0,Africa,SLE
Singapore,2020-04-16,4427,10,683,Asia,SGP
Slovakia,2020-04-16,977,8,167,Europe,SVK
Slovenia,2020-04-16,1268,61,174,Europe,SVN
Somalia,2020-04-16,80,5,2,Africa,SOM
South Africa,2020-04-16,2605,48,903,Africa,ZAF
South Sudan,2020-04-16,4,0,0,Africa,SSD
Spain,2020-04-16,184948,19315,74797,Europe,ESP
Sri Lanka,2020-04-16,238,7,68,Asia,LKA
Sudan,2020-04-16,32,5,4,Africa,SDN
Suriname,2020-04-16,10,1,6,Americas,SUR
Sweden,2020-04-16,12540,1333,550,Europe,SWE
Switzerland,2020-04-16,26732,1281,15900,Europe,CHE
Syria,2020-04-16,33,2,5,Asia,SYR
Taiwan,2020-04-16,395,6,155,Asia,TWN
Tanzania,2020-04-16,94,4,11,Africa,TZA
Thailand,2020-04-16,2672,46,1593,Asia,THA
Timor-Leste,2020-04-16,18,0,1,Asia,TLS
Togo,2020-04-16,81,5,45,Africa,TGO
Trinidad & Tobago,2020-04-16,114,8,20,Americas,TTO
Tunisia,2020-04-16,822,37,43,Africa,TUN
Turkey,2020-04-16,74193,1643,7089,Asia,TUR
Uganda,2020-04-16,55,0,20,Africa,UGA
Ukraine,2020-04-16,4161,116,186,Europe,UKR
United Arab Emirates,2020-04-16,5825,35,1095,Asia,ARE
United Kingdom,2020-04-16,104145,13759,375,Europe,GBR
Uruguay,2020-04-16,502,9,286,Americas,URY
United States,2020-04-16,667801,32916,54703,Americas,USA
Uzbekistan,2020-04-16,1349,4,129,Asia,UZB
Venezuela,2020-04-16,204,9,111,Americas,VEN
Vietnam,2020-04-16,268,0,177,Asia,VNM
Palestinian Territories,2020-04-16,374,2,63,Asia,PSE
Western Sahara,2020-04-16,6,0,0,Africa,ESH
Yemen,2020-04-16,1,0,0,Asia,YEM
Zambia,2020-04-16,48,2,30,Africa,ZMB
Zimbabwe,2020-04-16,23,3,1,Africa,ZWE
Afghanistan,2020-04-17,906,30,99,Asia,AFG
Albania,2020-04-17,539,26,283,Europe,ALB
Algeria,2020-04-17,2418,364,846,Africa,DZA
Andorra,2020-04-17,696,35,191,Europe,AND
Angola,2020-04-17,19,2,5,Africa,AGO
Antigua & Barbuda,2020-04-17,23,3,3,Americas,ATG
Argentina,2020-04-17,2669,123,666,Americas,ARG
Armenia,2020-04-17,1201,19,402,Asia,ARM
Australia,2020-04-17,6522,66,3808,Oceania,AUS
Austria,2020-04-17,14595,431,9704,Europe,AUT
Azerbaijan,2020-04-17,1340,15,528,Asia,AZE
Bahamas,2020-04-17,54,9,6,Americas,BHS
Bahrain,2020-04-17,1740,7,725,Asia,BHR
Bangladesh,2020-04-17,1838,75,58,Asia,BGD
Barbados,2020-04-17,75,5,15,Americas,BRB
Belarus,2020-04-17,4779,42,342,Europe,BLR
Belgium,2020-04-17,36138,5163,7961,Europe,BEL
Belize,2020-04-17,18,2,0,Americas,BLZ
Benin,2020-04-17,35,1,18,Africa,BEN
Bhutan,2020-04-17,5,0,2,Asia,BTN
Bolivia,2020-04-17,465,31,26,Americas,BOL
Bosnia & Herzegovina,2020-04-17,1214,46,320,Europe,BIH
Botswana,2020-04-17,15,1,0,Africa,BWA
Brazil,2020-04-17,33682,2141,14026,Americas,BRA
Brunei,2020-04-17,136,1,112,Asia,BRN
Bulgaria,2020-04-17,846,41,141,Europe,BGR
Burkina Faso,2020-04-17,557,35,294,Africa,BFA
Myanmar (Burma),2020-04-17,88,4,5,Asia,MMR
Burundi,2020-04-17,5,1,0,Africa,BDI
Cape Verde,2020-04-17,56,1,1,Africa,CPV
Cambodia,2020-04-17,122,0,98,Asia,KHM
Cameroon,2020-04-17,996,22,164,Africa,CMR
Canada,2020-04-17,32814,1355,10545,Americas,CAN
Central African Republic,2020-04-17,12,0,4,Africa,CAF
Chad,2020-04-17,27,0,5,Africa,TCD
Chile,2020-04-17,9252,116,3621,Americas,CHL
China,2020-04-17,83760,4636,77552,Asia,CHN
Colombia,2020-04-17,3439,153,634,Americas,COL
Congo - Brazzaville,2020-04-17,143,6,11,Africa,COG
Congo - Kinshasa,2020-04-17,287,23,25,Africa,COD
Costa Rica,2020-04-17,649,4,88,Americas,CRI
Côte d’Ivoire,2020-04-17,688,6,193,Africa,CIV
Croatia,2020-04-17,1814,36,600,Europe,HRV
Cuba,2020-04-17,923,31,192,Americas,CUB
Cyprus,2020-04-17,750,12,77,Asia,CYP
Czechia,2020-04-17,6549,173,1174,Europe,CZE
Denmark,2020-04-17,7268,336,3571,Europe,DNK
Diamond Princess,2020-04-17,712,13,644,Outro,NA
Djibouti,2020-04-17,732,2,76,Africa,DJI
Dominica,2020-04-17,16,0,8,Americas,DMA
Dominican Republic,2020-04-17,4126,200,268,Americas,DOM
Ecuador,2020-04-17,8450,421,838,Americas,ECU
Egypt,2020-04-17,2844,205,646,Africa,EGY
El Salvador,2020-04-17,177,7,38,Americas,SLV
Equatorial Guinea,2020-04-17,79,0,4,Africa,GNQ
Eritrea,2020-04-17,35,0,0,Africa,ERI
Estonia,2020-04-17,1459,38,145,Europe,EST
Swaziland,2020-04-17,16,1,8,Africa,SWZ
Ethiopia,2020-04-17,96,3,15,Africa,ETH
Fiji,2020-04-17,17,0,0,Oceania,FJI
Finland,2020-04-17,3489,82,1700,Europe,FIN
France,2020-04-17,149130,18703,35006,Europe,FRA
Gabon,2020-04-17,108,1,7,Africa,GAB
Gambia,2020-04-17,9,1,2,Africa,GMB
Georgia,2020-04-17,370,3,79,Asia,GEO
Germany,2020-04-17,141397,4352,83114,Europe,DEU
Ghana,2020-04-17,641,8,83,Africa,GHA
Greece,2020-04-17,2224,108,269,Europe,GRC
Grenada,2020-04-17,14,0,6,Americas,GRD
Guatemala,2020-04-17,214,7,21,Americas,GTM
Guinea,2020-04-17,477,3,59,Africa,GIN
Guinea-Bissau,2020-04-17,43,0,0,Africa,GNB
Guyana,2020-04-17,63,6,9,Americas,GUY
Haiti,2020-04-17,43,3,0,Americas,HTI
Vatican City,2020-04-17,8,0,2,Europe,VAT
Honduras,2020-04-17,442,41,10,Americas,HND
Hungary,2020-04-17,1763,156,207,Europe,HUN
Iceland,2020-04-17,1754,9,1224,Europe,ISL
India,2020-04-17,14352,486,2041,Asia,IND
Indonesia,2020-04-17,5923,520,607,Asia,IDN
Iran,2020-04-17,79494,4958,54064,Asia,IRN
Iraq,2020-04-17,1482,81,906,Asia,IRQ
Ireland,2020-04-17,13980,530,77,Europe,IRL
Israel,2020-04-17,12982,151,3126,Asia,ISR
Italy,2020-04-17,172434,22745,42727,Europe,ITA
Jamaica,2020-04-17,143,5,25,Americas,JAM
Japan,2020-04-17,9787,190,935,Asia,JPN
Jordan,2020-04-17,407,7,265,Asia,JOR
Kazakhstan,2020-04-17,1546,17,347,Asia,KAZ
Kenya,2020-04-17,246,11,53,Africa,KEN
South Korea,2020-04-17,10635,230,7829,Asia,KOR
Kosovo,2020-04-17,480,12,84,Outro,NA
Kuwait,2020-04-17,1658,5,258,Asia,KWT
Kyrgyzstan,2020-04-17,489,5,114,Asia,KGZ
Laos,2020-04-17,19,0,2,Asia,LAO
Latvia,2020-04-17,682,5,88,Europe,LVA
Lebanon,2020-04-17,668,21,86,Asia,LBN
Liberia,2020-04-17,76,7,7,Africa,LBR
Libya,2020-04-17,49,1,11,Africa,LBY
Liechtenstein,2020-04-17,79,1,55,Europe,LIE
Lithuania,2020-04-17,1149,33,210,Europe,LTU
Luxembourg,2020-04-17,3480,72,579,Europe,LUX
Madagascar,2020-04-17,117,0,33,Africa,MDG
Malawi,2020-04-17,17,2,3,Africa,MWI
Malaysia,2020-04-17,5251,86,2967,Asia,MYS
Maldives,2020-04-17,28,0,16,Asia,MDV
Mali,2020-04-17,171,13,34,Africa,MLI
Malta,2020-04-17,422,3,91,Europe,MLT
Mauritania,2020-04-17,7,1,2,Africa,MRT
Mauritius,2020-04-17,324,9,108,Africa,MUS
Mexico,2020-04-17,6297,486,2125,Americas,MEX
Moldova,2020-04-17,2264,56,276,Europe,MDA
Monaco,2020-04-17,94,3,20,Europe,MCO
Mongolia,2020-04-17,31,0,5,Asia,MNG
Montenegro,2020-04-17,303,5,55,Europe,MNE
Morocco,2020-04-17,2564,135,281,Africa,MAR
Mozambique,2020-04-17,34,0,2,Africa,MOZ
MS Zaandam,2020-04-17,9,2,0,Outro,NA
Namibia,2020-04-17,16,0,4,Africa,NAM
Nepal,2020-04-17,30,0,2,Asia,NPL
Netherlands,2020-04-17,30619,3471,315,Europe,NLD
New Zealand,2020-04-17,1409,11,816,Oceania,NZL
Nicaragua,2020-04-17,9,1,4,Americas,NIC
Niger,2020-04-17,627,18,110,Africa,NER
Nigeria,2020-04-17,493,17,159,Africa,NGA
Macedonia,2020-04-17,1117,49,139,Europe,MKD
Norway,2020-04-17,6937,161,32,Europe,NOR
Oman,2020-04-17,1069,6,176,Asia,OMN
Pakistan,2020-04-17,7025,135,1765,Asia,PAK
Panama,2020-04-17,4016,109,98,Americas,PAN
Papua New Guinea,2020-04-17,7,0,0,Oceania,PNG
Paraguay,2020-04-17,199,8,30,Americas,PRY
Peru,2020-04-17,13489,300,6541,Americas,PER
Philippines,2020-04-17,5878,387,487,Asia,PHL
Poland,2020-04-17,8379,332,866,Europe,POL
Portugal,2020-04-17,19022,657,519,Europe,PRT
Qatar,2020-04-17,4663,7,464,Asia,QAT
Romania,2020-04-17,8067,411,1508,Europe,ROU
Russia,2020-04-17,32008,273,2590,Europe,RUS
Rwanda,2020-04-17,143,0,65,Africa,RWA
St. Kitts & Nevis,2020-04-17,14,0,0,Americas,KNA
St. Lucia,2020-04-17,15,0,11,Americas,LCA
St. Vincent & Grenadines,2020-04-17,12,0,1,Americas,VCT
San Marino,2020-04-17,435,39,57,Europe,SMR
São Tomé & Príncipe,2020-04-17,4,0,0,Africa,STP
Saudi Arabia,2020-04-17,7142,87,1049,Asia,SAU
Senegal,2020-04-17,342,2,198,Africa,SEN
Serbia,2020-04-17,5690,110,534,Europe,SRB
Seychelles,2020-04-17,11,0,5,Africa,SYC
Sierra Leone,2020-04-17,26,0,0,Africa,SLE
Singapore,2020-04-17,5050,11,708,Asia,SGP
Slovakia,2020-04-17,1049,9,175,Europe,SVK
Slovenia,2020-04-17,1304,66,174,Europe,SVN
Somalia,2020-04-17,116,6,2,Africa,SOM
South Africa,2020-04-17,2783,50,903,Africa,ZAF
South Sudan,2020-04-17,4,0,0,Africa,SSD
Spain,2020-04-17,190839,20002,74797,Europe,ESP
Sri Lanka,2020-04-17,244,7,77,Asia,LKA
Sudan,2020-04-17,33,6,4,Africa,SDN
Suriname,2020-04-17,10,1,6,Americas,SUR
Sweden,2020-04-17,13216,1400,550,Europe,SWE
Switzerland,2020-04-17,27078,1327,16400,Europe,CHE
Syria,2020-04-17,38,2,5,Asia,SYR
Taiwan,2020-04-17,395,6,166,Asia,TWN
